StateID,StateName,DRG,AverageCost
AR,Arkansas,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,11161
NJ,New Jersey,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,11159
WI,Wisconsin,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,11155
WY,Wyoming,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,11145
VA,Virginia,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,11143
PA,Pennsylvania,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,11140
MI,Michigan,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,11133
NV,Nevada,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,11128
KY,Kentucky,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",11123
KY,Kentucky,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,11121
AL,Alabama,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,11109
OK,Oklahoma,377 - G.I. HEMORRHAGE W MCC,11105
HI,Hawaii,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,11104
NC,North Carolina,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,11102
NJ,New Jersey,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,11097
DC,District of Columbia,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",11096
CT,Connecticut,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,11091
OK,Oklahoma,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,11088
GA,Georgia,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,11084
OR,Oregon,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,11079
KY,Kentucky,377 - G.I. HEMORRHAGE W MCC,11077
NH,New Hampshire,682 - RENAL FAILURE W MCC,11070
OH,Ohio,377 - G.I. HEMORRHAGE W MCC,11062
FL,Florida,377 - G.I. HEMORRHAGE W MCC,11059
IA,Iowa,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,11057
MS,Mississippi,377 - G.I. HEMORRHAGE W MCC,11054
NV,Nevada,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,11053
RI,Rhode Island,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,11052
MD,Maryland,811 - RED BLOOD CELL DISORDERS W MCC,11047
TX,Texas,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,11037
TN,Tennessee,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,11037
UT,Utah,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,11035
HI,Hawaii,176 - PULMONARY EMBOLISM W/O MCC,11031
TN,Tennessee,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,11025
NE,Nebraska,682 - RENAL FAILURE W MCC,11023
MT,Montana,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,11022
AL,Alabama,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,11020
GA,Georgia,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,11011
KS,Kansas,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,11010
MT,Montana,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,11010
AK,Alaska,378 - G.I. HEMORRHAGE W CC,11001
VA,Virginia,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",11001
ID,Idaho,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,10999
AR,Arkansas,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,10989
MA,Massachusetts,291 - HEART FAILURE & SHOCK W MCC,10986
AR,Arkansas,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10983
AL,Alabama,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,10983
HI,Hawaii,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10982
TN,Tennessee,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10980
LA,Louisiana,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10979
TX,Texas,682 - RENAL FAILURE W MCC,10976
MO,Missouri,377 - G.I. HEMORRHAGE W MCC,10973
IN,Indiana,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10970
MO,Missouri,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10968
AZ,Arizona,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10965
LA,Louisiana,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10963
WI,Wisconsin,602 - CELLULITIS W MCC,10959
NJ,New Jersey,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10956
KS,Kansas,377 - G.I. HEMORRHAGE W MCC,10949
MN,Minnesota,602 - CELLULITIS W MCC,10946
WI,Wisconsin,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10941
WY,Wyoming,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10934
MN,Minnesota,811 - RED BLOOD CELL DISORDERS W MCC,10930
IL,Illinois,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10930
LA,Louisiana,377 - G.I. HEMORRHAGE W MCC,10928
OR,Oregon,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10927
CT,Connecticut,811 - RED BLOOD CELL DISORDERS W MCC,10915
CO,Colorado,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10912
WI,Wisconsin,682 - RENAL FAILURE W MCC,10910
IA,Iowa,377 - G.I. HEMORRHAGE W MCC,10910
KS,Kansas,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10905
VA,Virginia,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10900
VT,Vermont,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,10898
MI,Michigan,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10878
DE,Delaware,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10872
MS,Mississippi,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10865
CA,California,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,10861
OR,Oregon,291 - HEART FAILURE & SHOCK W MCC,10858
OH,Ohio,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10857
ND,North Dakota,377 - G.I. HEMORRHAGE W MCC,10855
AL,Alabama,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10847
VA,Virginia,377 - G.I. HEMORRHAGE W MCC,10846
AK,Alaska,194 - SIMPLE PNEUMONIA & PLEURISY W CC,10843
NY,New York,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,10843
RI,Rhode Island,291 - HEART FAILURE & SHOCK W MCC,10842
NV,Nevada,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10835
NV,Nevada,291 - HEART FAILURE & SHOCK W MCC,10832
TN,Tennessee,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,10831
MT,Montana,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10826
DC,District of Columbia,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,10820
WY,Wyoming,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10811
NC,North Carolina,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10806
TN,Tennessee,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10805
AK,Alaska,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,10801
LA,Louisiana,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10800
TX,Texas,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10798
SC,South Carolina,682 - RENAL FAILURE W MCC,10792
PA,Pennsylvania,682 - RENAL FAILURE W MCC,10790
ID,Idaho,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10779
NC,North Carolina,682 - RENAL FAILURE W MCC,10778
RI,Rhode Island,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10773
DC,District of Columbia,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,10765
SC,South Carolina,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10764
IA,Iowa,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10756
AR,Arkansas,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,10751
WV,West Virginia,377 - G.I. HEMORRHAGE W MCC,10749
AK,Alaska,683 - RENAL FAILURE W CC,10749
ND,North Dakota,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10749
AR,Arkansas,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,10747
MA,Massachusetts,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10739
MT,Montana,682 - RENAL FAILURE W MCC,10732
SC,South Carolina,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10727
IA,Iowa,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10726
HI,Hawaii,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,10720
AK,Alaska,885 - PSYCHOSES,10712
ID,Idaho,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10706
VA,Virginia,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10702
CO,Colorado,811 - RED BLOOD CELL DISORDERS W MCC,10695
HI,Hawaii,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10694
MD,Maryland,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,10693
NC,North Carolina,602 - CELLULITIS W MCC,10691
CT,Connecticut,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10688
AR,Arkansas,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,10687
MD,Maryland,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,10679
WY,Wyoming,300 - PERIPHERAL VASCULAR DISORDERS W CC,10676
VT,Vermont,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,10671
NY,New York,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10671
DC,District of Columbia,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,10670
UT,Utah,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10664
KS,Kansas,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10663
HI,Hawaii,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",10661
UT,Utah,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10658
IA,Iowa,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,10647
AK,Alaska,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,10634
SD,South Dakota,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10611
MD,Maryland,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,10611
NY,New York,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,10609
MS,Mississippi,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10604
WA,Washington,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10603
KY,Kentucky,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10603
CA,California,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,10602
MI,Michigan,602 - CELLULITIS W MCC,10601
OH,Ohio,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10593
MD,Maryland,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,10567
AL,Alabama,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10564
CO,Colorado,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10562
NY,New York,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",10560
AR,Arkansas,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10557
ME,Maine,682 - RENAL FAILURE W MCC,10555
MA,Massachusetts,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10555
RI,Rhode Island,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10554
IN,Indiana,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10553
RI,Rhode Island,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10545
NJ,New Jersey,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10537
ME,Maine,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10537
NY,New York,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,10536
NH,New Hampshire,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10535
MS,Mississippi,682 - RENAL FAILURE W MCC,10534
OR,Oregon,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10534
WA,Washington,602 - CELLULITIS W MCC,10531
KS,Kansas,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,10523
WA,Washington,291 - HEART FAILURE & SHOCK W MCC,10502
HI,Hawaii,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,10500
DC,District of Columbia,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10496
KS,Kansas,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10492
KY,Kentucky,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10490
CO,Colorado,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10488
OR,Oregon,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10478
OK,Oklahoma,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10477
WY,Wyoming,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",10476
AZ,Arizona,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10475
NY,New York,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",10475
HI,Hawaii,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",10473
UT,Utah,682 - RENAL FAILURE W MCC,10471
GA,Georgia,682 - RENAL FAILURE W MCC,10463
MD,Maryland,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",10462
FL,Florida,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10459
CA,California,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10452
AR,Arkansas,377 - G.I. HEMORRHAGE W MCC,10444
NM,New Mexico,291 - HEART FAILURE & SHOCK W MCC,10442
MN,Minnesota,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10440
WV,West Virginia,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10438
AL,Alabama,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,10438
NE,Nebraska,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10431
OH,Ohio,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10426
AK,Alaska,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",10425
WY,Wyoming,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,10424
MO,Missouri,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10423
DC,District of Columbia,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",10419
MD,Maryland,885 - PSYCHOSES,10418
DC,District of Columbia,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,10413
NV,Nevada,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,10405
CA,California,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",10400
WA,Washington,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10397
OK,Oklahoma,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10396
DE,Delaware,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10396
OH,Ohio,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10392
IL,Illinois,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10391
VT,Vermont,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",10384
MD,Maryland,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",10383
VT,Vermont,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",10372
IL,Illinois,291 - HEART FAILURE & SHOCK W MCC,10368
AZ,Arizona,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10364
NM,New Mexico,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10358
MD,Maryland,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,10354
TN,Tennessee,377 - G.I. HEMORRHAGE W MCC,10353
AK,Alaska,176 - PULMONARY EMBOLISM W/O MCC,10350
IN,Indiana,682 - RENAL FAILURE W MCC,10344
CT,Connecticut,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,10342
NV,Nevada,811 - RED BLOOD CELL DISORDERS W MCC,10339
TX,Texas,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10334
NV,Nevada,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10329
MO,Missouri,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10328
ND,North Dakota,682 - RENAL FAILURE W MCC,10328
AZ,Arizona,291 - HEART FAILURE & SHOCK W MCC,10323
FL,Florida,682 - RENAL FAILURE W MCC,10319
MT,Montana,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10308
CA,California,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,10307
MN,Minnesota,291 - HEART FAILURE & SHOCK W MCC,10297
HI,Hawaii,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",10297
AZ,Arizona,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10278
WY,Wyoming,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",10278
FL,Florida,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10270
AL,Alabama,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,10267
VA,Virginia,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10264
SD,South Dakota,602 - CELLULITIS W MCC,10254
AK,Alaska,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,10253
ME,Maine,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10252
TN,Tennessee,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10252
NM,New Mexico,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10249
NC,North Carolina,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10247
OH,Ohio,682 - RENAL FAILURE W MCC,10235
KY,Kentucky,682 - RENAL FAILURE W MCC,10234
OR,Oregon,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10232
MS,Mississippi,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10230
VT,Vermont,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,10230
WI,Wisconsin,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10227
MO,Missouri,682 - RENAL FAILURE W MCC,10226
DC,District of Columbia,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,10219
TN,Tennessee,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10214
NY,New York,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,10212
CA,California,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",10204
MD,Maryland,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,10198
VT,Vermont,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,10190
DE,Delaware,291 - HEART FAILURE & SHOCK W MCC,10185
WY,Wyoming,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,10182
LA,Louisiana,682 - RENAL FAILURE W MCC,10180
VA,Virginia,682 - RENAL FAILURE W MCC,10171
DE,Delaware,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10171
IA,Iowa,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10164
MO,Missouri,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10153
IL,Illinois,602 - CELLULITIS W MCC,10152
WV,West Virginia,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10150
ND,North Dakota,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10142
AZ,Arizona,602 - CELLULITIS W MCC,10139
KS,Kansas,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10139
NM,New Mexico,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10132
MA,Massachusetts,811 - RED BLOOD CELL DISORDERS W MCC,10128
AL,Alabama,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,10109
WY,Wyoming,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",10109
AR,Arkansas,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10101
MS,Mississippi,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10097
AL,Alabama,377 - G.I. HEMORRHAGE W MCC,10094
DC,District of Columbia,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",10092
WV,West Virginia,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10088
NY,New York,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10087
KS,Kansas,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10067
IL,Illinois,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10061
PA,Pennsylvania,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10058
MI,Michigan,291 - HEART FAILURE & SHOCK W MCC,10050
OK,Oklahoma,682 - RENAL FAILURE W MCC,10048
FL,Florida,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10044
UT,Utah,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10040
RI,Rhode Island,811 - RED BLOOD CELL DISORDERS W MCC,10038
ID,Idaho,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10038
RI,Rhode Island,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",10038
NE,Nebraska,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10035
MN,Minnesota,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10032
NY,New York,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",10030
NC,North Carolina,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10028
TX,Texas,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10027
HI,Hawaii,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,10019
IN,Indiana,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10013
SC,South Carolina,291 - HEART FAILURE & SHOCK W MCC,10012
ME,Maine,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10009
AK,Alaska,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,10006
OK,Oklahoma,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10001
WV,West Virginia,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,10001
CO,Colorado,602 - CELLULITIS W MCC,9996
ME,Maine,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,9995
SD,South Dakota,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,9988
VT,Vermont,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,9988
MA,Massachusetts,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,9985
IA,Iowa,682 - RENAL FAILURE W MCC,9981
CA,California,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,9960
MN,Minnesota,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,9956
ME,Maine,602 - CELLULITIS W MCC,9951
ME,Maine,291 - HEART FAILURE & SHOCK W MCC,9947
SC,South Carolina,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,9946
WA,Washington,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,9939
HI,Hawaii,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",9937
VT,Vermont,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,9926
MS,Mississippi,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,9916
KS,Kansas,682 - RENAL FAILURE W MCC,9899
TN,Tennessee,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,9889
VT,Vermont,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",9888
SC,South Carolina,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,9885
MI,Michigan,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,9882
PA,Pennsylvania,602 - CELLULITIS W MCC,9877
CO,Colorado,291 - HEART FAILURE & SHOCK W MCC,9876
CT,Connecticut,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,9859
NY,New York,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,9848
CA,California,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",9847
WV,West Virginia,682 - RENAL FAILURE W MCC,9835
CO,Colorado,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,9835
SD,South Dakota,291 - HEART FAILURE & SHOCK W MCC,9834
NE,Nebraska,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,9833
NJ,New Jersey,811 - RED BLOOD CELL DISORDERS W MCC,9829
